path,role,format,size_bytes,transparent_background,alpha_channel,sha256
roles/active/svg/keyboardist.svg,asset,svg,1148,False,False,0c2afabacaecb7303e3fde7517a87cb1727f35c8174f5b5ae05ea0a1acdb8454
roles/active/svg/manager.svg,asset,svg,1087,False,False,5aa429349b79d7446f07fd029fd8224d2cea036da1216b9cf29fe52c753558c3
roles/active/svg/musician.svg,asset,svg,1117,False,False,1a233d7616abdec9df2e1c8fb64c0efbd94fd5f161bb9a12a0e5a1a64c8bb244
roles/active/svg/orchestra.svg,asset,svg,1176,False,False,0419fe562308df4f69d60b6b9d1801ad1c3971e0114df8494ca8242decaab7cd
roles/active/svg/organization.svg,asset,svg,1073,False,False,62db4d82c26a0eb93405af1341a453df761f6162956cb729cc2b4695bafe27e5
roles/active/svg/producer.svg,asset,svg,1188,False,False,3e73b96e6fd70adcc7931cf45370ce157dec223ef79b36e33f9d5f6b9ac399e8
roles/active/svg/project.svg,asset,svg,1082,False,False,b1398cf72860f56d925a30ea310dd105b820996711fd038a9a062e98e3b3d5dc
roles/active/svg/session_musician.svg,asset,svg,1089,False,False,2522bbc17cdcac57cd77e3e7c0209141f47141e8978daabf33c57206e7eedef5
roles/active/svg/sound_engineer.svg,asset,svg,1156,False,False,5abf2ce09e6cc114f6aeb52b01f94ebc568ead3895313eb6cffa6cd0d7fefab2
roles/active/svg/studio.svg,asset,svg,1136,False,False,1cb705982fbb2ade6b2406df38dbb1899202c819058857cdfcf2473a820cee2d
roles/active/svg/tour.svg,asset,svg,1170,False,False,b13fe04ec36d99757bd5c93b42d5d42f02be6dfb4aef72f28221b730063ba5ee
roles/active/svg/violinist.svg,asset,svg,1107,False,False,76e9a09828927b9fb75bf662f24dc40b548ea9f809dc9204335d37ab290b6956
roles/active/svg/vocalist.svg,asset,svg,1132,False,False,97611580eb1d59871aec51e989082d5e96da77e2240f609233ebe78af09fc054
roles/active/webp/bassist_96.webp,asset,webp,3708,True,True,a60e859695c9d58e0957a1c80d12b1ce58c2bbcfe3b5638629b1d475a4aa1e50
roles/active/webp/conductor_96.webp,asset,webp,3234,True,True,2fda907a279e25e3a0dfcaa75a037c037bc9a920e01f69648c8f508883808e51
roles/active/webp/drummer_96.webp,asset,webp,4020,True,True,e47ef001927ff90f07af1cb7593e73afc196e0cbd03cb9114debf32508b5e192
roles/active/webp/group_96.webp,asset,webp,4086,True,True,e3af1062212976d6eeda25096fff125f5327c83ec175820bf9ea65211b7b6eb0
roles/active/webp/guitarist_96.webp,asset,webp,3920,True,True,27c044630ce70d70a865b1298acc0d642dcd673388c245579e4516b98a19d84c
roles/active/webp/keyboardist_96.webp,asset,webp,3126,True,True,607c3db26691883c85aca4340616324da26bfdf60b312b31a73a6b0ec3881e08
roles/active/webp/manager_96.webp,asset,webp,2866,True,True,c59858b6a0e97951597079615d2f979595fb4cfd8ad136ae1ca6c1a2844d746f
roles/active/webp/musician_96.webp,asset,webp,4016,True,True,ba0bc8f436a93e60e6d55c3399e5ce3854e22fa3368d64e1d48c485db18c98b6
roles/active/webp/orchestra_96.webp,asset,webp,4746,True,True,8e71fc6b0d4413a7764ff227278372942a15a94de84c6bac103083f082eabd77
roles/active/webp/organization_96.webp,asset,webp,3452,True,True,66910f164c7e0fb96f5a3a53a1b0e95c9ab5ef9381d04ac7ed00c644090fb462
roles/active/webp/producer_96.webp,asset,webp,4180,True,True,76d561ac84ed350495145c2fbd6da5d0b8c16e227a4c99838c6a7b848dbf7abc
roles/active/webp/project_96.webp,asset,webp,3084,True,True,8757ce2fb37c5a2f37f793ec996478619c4cbf0fee2d4ceca85f089d8ccc9ae8
roles/active/webp/session_musician_96.webp,asset,webp,3374,True,True,26e7e84c1fca14c21cf4be25dccb029c786e4fa2aed1eb0f8842f36ac27ada5a
roles/active/webp/sound_engineer_96.webp,asset,webp,3402,True,True,d9d3539cd3ed4eea3fc5116cfe24c997b4c1f5b5d55436b999fd6dc40ea4d532
roles/active/webp/studio_96.webp,asset,webp,3684,True,True,5f08a6494e7b2b568130cad5ca44baeb916d80dc472a7d176fe370a9959ca1fe
roles/active/webp/tour_96.webp,asset,webp,3416,True,True,c239fc98312600df52d58e282de99660f67a6516f888abea7d9fb02d91ecf278
roles/active/webp/violinist_96.webp,asset,webp,3750,True,True,9eff277a6d9dad45334bb4293f0f32ddf5ee2f4f3648d62b826aaf7cfb3632ee
roles/active/webp/vocalist_96.webp,asset,webp,3602,True,True,461de796a15a6378d9a7209a211155fb78e1f51d411249adce5d120808309035
roles/inactive/png/bassist_96.png,asset,png,4060,True,True,a38f040e213ee4489fe71f15f8c719eee060a3af184993f6fb6e37d389693f37
roles/inactive/png/conductor_96.png,asset,png,2577,True,True,42f112dcb47049bccf6a88a903f95037be487255e5600d01c539e58daf41ef07
roles/inactive/png/drummer_96.png,asset,png,4023,True,True,11893a0df117e037fa77da9c1de51ec4dffffb6e326d76a899340a8c5e6f02b6
roles/inactive/png/group_96.png,asset,png,4197,True,True,cb9abb6f3438577c3059c4777edb8273b2cf78724e7669498dc161cb5e46d6d8
roles/inactive/png/guitarist_96.png,asset,png,4208,True,True,a0bfdf79dc7e3fd90155e2bec8687b5c2e47e00eb7a2a91d0b3e9223dbd78e2f
roles/inactive/png/keyboardist_96.png,asset,png,2295,True,True,aa0464a269833deb830cb9ed73cb836723945c0c6dc1aa8cb3ac1fdb5bda728c
roles/inactive/png/manager_96.png,asset,png,2584,True,True,ddba93a81cef2c52d00f7905f907ba74b095fb22dbe232253926a4a2db293a9f
roles/inactive/png/musician_96.png,asset,png,4537,True,True,90d3a8c4266e803d59f742fd5d2ba16f1a0a1bd6631e62ae5ba517ec50c2eb63
roles/inactive/png/orchestra_96.png,asset,png,5288,True,True,14798cadb9b3481b7e707ec47bc75abfdc74da48d0b2de7d4e2e0d4caf3f1327
roles/inactive/png/organization_96.png,asset,png,2498,True,True,41a7395c63edf1529d1cd857624e596210f908f6f7686894d7b3ad9cce718a81
roles/inactive/png/producer_96.png,asset,png,4329,True,True,901f3f6d3df4be45fe0512047c69150dc4b8787d59a135a037b783518c80fb07
roles/inactive/png/project_96.png,asset,png,2937,True,True,c9f70e63e47e21245b5c16022088a318e0881d4979576dd5688a220bedf9b96a
roles/inactive/png/session_musician_96.png,asset,png,3598,True,True,6895930d575763030eefbf0288cac0f058c449d804974e39beb2ccf8a6c5c239
roles/inactive/png/sound_engineer_96.png,asset,png,2815,True,True,e6ad5b40571a4760c7adfd7516d7bd2fb9039228ad1f6397809af9b0030dc52f
roles/inactive/png/studio_96.png,asset,png,3857,True,True,03c267ecd7f2045e1b3afa357405ef105bedccb6f4f15b69b045f1a38d77a419
roles/inactive/png/tour_96.png,asset,png,3095,True,True,3bf69d96bf751560cdf7730fcf67440eaa154957f90339b563d29bd3e4057acd
roles/inactive/png/violinist_96.png,asset,png,4249,True,True,59da5f4c6a21b8a975c1cb7be6369a243c93e757c630f4d0d8d9a2d7f5270115
roles/inactive/png/vocalist_96.png,asset,png,4012,True,True,8e14c5619bb7bbb308970dd3a9d93867ed5be4bb09765dcd2852a3fa8edb01a2
roles/inactive/svg/bassist.svg,asset,svg,1110,False,False,6646192d99457c40276f52b46021457171bceffc0341d481efff5691d27fad9e
roles/inactive/svg/conductor.svg,asset,svg,1067,False,False,5d2f902ac2cc8999e1813a797469196dbd8332c1e8c3c36ba1d71514b4c07180
roles/inactive/svg/drummer.svg,asset,svg,1124,False,False,24ceaf39f240ac8fdb7d4d5376256c43fc6da977baf95a85324c157a34711c5b
roles/inactive/svg/group.svg,asset,svg,1128,False,False,8d0ab2d0f0bda17a1eaa57ac4ba1cd668030a3f01d413909eed3454c0e3233ee
roles/inactive/svg/guitarist.svg,asset,svg,1130,False,False,b26ead4255a53378e7725602f835a53c1037610c1ef8a3d0d9173042be450351
roles/inactive/svg/keyboardist.svg,asset,svg,1143,False,False,82f993db39180c74bef5ef88d9a83b7ec26cdd8200a8cf97de27bc62c0cd933b
roles/inactive/svg/manager.svg,asset,svg,1082,False,False,cc758cf604bcf462cab08dd4df7d761ebdef9f8cdd8bc21a635e01d2c6752045
roles/inactive/svg/musician.svg,asset,svg,1112,False,False,77d7032d3ba64e1b8ae92903b0a64c432433c6a09f3cba4094c1e7e7070ad191
roles/inactive/svg/orchestra.svg,asset,svg,1171,False,False,ca7ad7be7d2dd0194b031011e9075198af4ad49a3f59d767f0a4d270862bc1a9
roles/inactive/svg/organization.svg,asset,svg,1068,False,False,a05c92a08623d3fd632887dde250040e1a7ef36e49681d263f57be377b0cd871
roles/inactive/svg/producer.svg,asset,svg,1183,False,False,0a6e32d423f87363787b74bbccc9f8d7d482059737ac59709dbd0e888b124591
roles/inactive/svg/project.svg,asset,svg,1077,False,False,6c8c3d6024c02e9f3d22bebe8eee8a40ce6459ca78995c7c57c7c931527a6027
roles/inactive/svg/session_musician.svg,asset,svg,1084,False,False,0c67a21f965491ff51045d20ed4dbe28460a5741e4e284a04312f1d5a3781839
roles/inactive/svg/sound_engineer.svg,asset,svg,1151,False,False,d75475f682eef14ac055dbb7a28bc027a556a989ff72922350600e7de88fa390
roles/inactive/svg/studio.svg,asset,svg,1131,False,False,1749278c8f044138efff2ff0323e9b5c2a99e9013903cab6a9e2c735150d671f
roles/inactive/svg/tour.svg,asset,svg,1165,False,False,cbcc6d847f6746ee3a0ba953df18fcfe4954e903cdc691a3d3981b04b6316e41
roles/inactive/svg/violinist.svg,asset,svg,1102,False,False,02527a2be8618e2a0e185c476f2eef245d4da5e73902f4a8a50f1c470fcffd8b
roles/inactive/svg/vocalist.svg,asset,svg,1127,False,False,000c97e0a83c3392760890e7282754a415bacd001d192a85033b8550fe085b54
roles/inactive/webp/bassist_96.webp,asset,webp,3712,True,True,cb45f345d32a39fc3f2f4d4ee5e747b02472d5e1b4f1ac2baf7257b0c2e8ab5a
roles/inactive/webp/conductor_96.webp,asset,webp,3046,True,True,5a5334203d5ca36e925c335744d1162cf896e196d0d25c79bf5e7d87f8d794bc
roles/inactive/webp/drummer_96.webp,asset,webp,3886,True,True,c45ab94b6c5c5e00fe7bddd7772ffabc843ef96066186cc6776f92907fe4dd82
roles/inactive/webp/group_96.webp,asset,webp,4060,True,True,eb2d84f34433e20843e4072aedee2c4e3cc1edc734c00e70fbe51b81fac3c8e4
roles/inactive/webp/guitarist_96.webp,asset,webp,3956,True,True,3af8615184a1a5a3a617fc2ab3bc4a66643722d9fe71a5b778570a2141afbe90
roles/inactive/webp/keyboardist_96.webp,asset,webp,3112,True,True,0df2521b1ddb444c8f5474be08a1993423e2b8a749f0358984e8801229765511
roles/inactive/webp/manager_96.webp,asset,webp,2774,True,True,32a46a317a9075fbff75775ae0352f6515bbaf95d31510efd285bc8eb25db778
roles/inactive/webp/musician_96.webp,asset,webp,3952,True,True,d3890441650f57b98ac61e2dc3bee84a5cdbb5aef6492f9d6f847be494877149
roles/inactive/webp/orchestra_96.webp,asset,webp,4712,True,True,15060d85da82520f6125d18a8571378c42cee75e6b1d297529b5bde90ac8f4c4
roles/inactive/webp/organization_96.webp,asset,webp,3234,True,True,642f23312578f27078e983c09f71e56dfe0392e9d7b0a370e774bf4538ddc63f
roles/inactive/webp/producer_96.webp,asset,webp,4194,True,True,cb945d51fb598f2460a9e268404742cefa8980235ae6a601901dbc08e901f0a4
roles/inactive/webp/project_96.webp,asset,webp,2960,True,True,bcf712c7f5c1f11e3c9bde9d6278c69f84e4c4beaaa737b353c79139c4c62eb8
roles/inactive/webp/session_musician_96.webp,asset,webp,3254,True,True,62f14384f116828d986c81df3f65c54452d06833971f8ccdd3f4b3bcdb7d7671
roles/inactive/webp/sound_engineer_96.webp,asset,webp,3500,True,True,3d61ebf155939dd35f05fc1ced4c40fc2ab89811483d4e671d4b7702b426e3d1
roles/inactive/webp/studio_96.webp,asset,webp,3544,True,True,e90ddced50dd48eb4f5e7664c689e61a799f4ed4653db9df546c43c4f53b46ca
roles/inactive/webp/tour_96.webp,asset,webp,3434,True,True,d6c740ab8ea4c5ae76d242c3eb954bb01951052456d0d5cbc214d21e992c35d4
roles/inactive/webp/violinist_96.webp,asset,webp,3708,True,True,427b39e4591293273f416bffaa990e3d386e780cceaf6f0a87ce34930b95ec99
roles/inactive/webp/vocalist_96.webp,asset,webp,3608,True,True,53fc0e534549044ec5e53814853feabca83f8a78256e5f5481e8c95f131aa5c0
spec/BandKit_Interface_Layout_Contract_v1_0.md,metadata/documentation,md,32960,False,False,2ec89b43d46d7b29feffbe3480c03a2e778612634c7871bc296a87ff1748485b
spec/BandKit_TZ_v1_2.md,metadata/documentation,md,38715,False,False,15dfb38ae58532307a809efb981b2dbea3def2b316f836a3e83068381d9dd46c
spec/CHANGELOG_TZ_v1_1.md,metadata/documentation,md,566,False,False,6070fb5bbb8440e507707e092a353d6c303213904a0c96fcd1d15799d57f7a26
spec/CHANGELOG_TZ_v1_2.md,metadata/documentation,md,705,False,False,c47fe0b7dc2d7cd7b22a4dbe7eb586687c757c6af0ec5207f722629ea53ab732
spec/CHANGELOG_v1_3_layout_contract.md,metadata/documentation,md,705,False,False,c47fe0b7dc2d7cd7b22a4dbe7eb586687c757c6af0ec5207f722629ea53ab732
